ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Hidden_Customer_Category,Segmentation
459744.0,Male,Yes,29.0,Yes,Athlete,9.0,Average,2.0,Cat_6,B
462105.0,Male,Yes,47.0,No,Executive,1.0,High,,Cat_4,B
464899.0,Female,No,22.0,Yes,Teacher,8.0,Low,5.0,Cat_4,B
467316.0,Female,No,42.0,Yes,Doctor,0.0,Low,1.0,Cat_6,D
465001.0,Male,Yes,75.0,Yes,Teacher,1.0,High,2.0,Cat_6,B
459041.0,Male,Yes,62.0,Yes,Lawyer,8.0,Low,1.0,Cat_6,B
461874.0,Male,Yes,48.0,Yes,Lawyer,0.0,Average,3.0,Cat_3,D
461484.0,Female,No,27.0,Yes,Athlete,1.0,Low,5.0,Cat_6,C
459550.0,Male,No,19.0,No,Athlete,8.0,Low,5.0,Cat_4,B
467543.0,Male,Yes,68.0,Yes,Homemaker,0.0,High,2.0,Cat_6,D
462208.0,Female,Yes,33.0,No,Homemaker,7.0,Average,5.0,Cat_4,B
467771.0,Female,Yes,59.0,Yes,Athlete,0.0,Average,5.0,Cat_6,B
465215.0,Male,Yes,39.0,Yes,Lawyer,9.0,High,5.0,Cat_2,B
467461.0,Female,Yes,45.0,Yes,Engineer,8.0,High,3.0,Cat_6,A
465030.0,Male,Yes,35.0,Yes,Artist,9.0,High,4.0,Cat_6,B
466951.0,Female,Yes,52.0,Yes,Engineer,0.0,High,3.0,Cat_6,C
462902.0,Male,Yes,46.0,No,Teacher,1.0,Average,3.0,Cat_1,D
460979.0,Male,Yes,84.0,No,Doctor,1.0,Low,1.0,Cat_6,C
459500.0,Male,Yes,37.0,Yes,Executive,1.0,Average,4.0,Cat_6,C
465172.0,Female,Yes,41.0,Yes,Engineer,9.0,Average,2.0,Cat_6,B
464035.0,Male,Yes,62.0,Yes,Executive,1.0,High,4.0,Cat_6,B
467973.0,Male,Yes,66.0,Yes,Engineer,0.0,Average,3.0,Cat_6,B
463108.0,Male,Yes,59.0,Yes,Teacher,7.0,High,2.0,Cat_6,A
466397.0,Male,No,20.0,No,Homemaker,0.0,Low,3.0,Cat_3,D
467273.0,Female,Yes,81.0,Yes,Engineer,7.0,High,2.0,Cat_6,B
460092.0,Male,No,41.0,Yes,Lawyer,2.0,Low,2.0,Cat_6,C
465640.0,Male,Yes,50.0,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
465426.0,Male,No,30.0,No,Engineer,0.0,Low,4.0,Cat_6,D
460722.0,Male,Yes,30.0,No,Teacher,1.0,Average,3.0,Cat_3,C
463012.0,Male,Yes,47.0,No,Doctor,1.0,Low,1.0,Cat_6,C
464589.0,Male,Yes,30.0,No,Teacher,11.0,Low,2.0,Cat_5,C
465724.0,Male,No,35.0,Yes,Executive,9.0,Low,2.0,Cat_3,B
,Male,Yes,60.0,Yes,Executive,1.0,High,1.0,Cat_6,B
463229.0,Female,No,22.0,No,Athlete,0.0,Low,1.0,Cat_5,C
465741.0,Male,Yes,43.0,Yes,Homemaker,9.0,Low,2.0,Cat_6,C
460341.0,Female,No,31.0,No,Lawyer,11.0,Low,5.0,Cat_7,B
464668.0,Male,Yes,32.0,No,Executive,1.0,High,4.0,Cat_4,B
461635.0,Male,Yes,43.0,Yes,Teacher,6.0,High,3.0,Cat_6,B
463287.0,Male,Yes,50.0,Yes,Engineer,1.0,Average,4.0,Cat_2,C
465911.0,Male,No,28.0,Yes,Executive,9.0,Low,1.0,Cat_6,B
466648.0,Male,Yes,36.0,Yes,Doctor,6.0,High,2.0,Cat_6,A
460895.0,Female,No,29.0,Yes,Engineer,9.0,Low,5.0,Cat_3,C
460113.0,Male,Yes,67.0,Yes,Engineer,1.0,Average,2.0,Cat_6,B
462668.0,Female,No,41.0,Yes,Teacher,2.0,Low,1.0,Cat_6,D
467047.0,Female,No,37.0,No,Engineer,9.0,High,1.0,Cat_6,A
462009.0,Female,Yes,32.0,Yes,Homemaker,8.0,High,2.0,Cat_2,B
459165.0,Male,,27.0,No,Athlete,7.0,Low,3.0,,C
461840.0,Male,Yes,47.0,Yes,Engineer,8.0,High,4.0,Cat_6,A
465970.0,Female,Yes,38.0,No,Artist,1.0,Low,1.0,Cat_6,D
465553.0,Female,Yes,47.0,Yes,Entertainment,8.0,Average,4.0,Cat_3,C
465942.0,Female,Yes,33.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
464012.0,Female,Yes,75.0,Yes,Entertainment,3.0,High,2.0,Cat_6,B
459309.0,Female,Yes,41.0,Yes,Entertainment,9.0,High,2.0,Cat_2,B
459836.0,Male,Yes,32.0,Yes,Engineer,8.0,High,5.0,Cat_7,A
466764.0,Male,Yes,65.0,Yes,Lawyer,11.0,High,2.0,Cat_6,A
467887.0,Female,No,42.0,Yes,Doctor,0.0,Low,2.0,Cat_1,C
466814.0,Male,No,18.0,No,Teacher,0.0,Low,3.0,Cat_6,D
467316.0,Female,No,42.0,Yes,Doctor,0.0,Low,1.0,Cat_6,D
467829.0,Female,No,22.0,No,Engineer,3.0,Low,4.0,Cat_2,C
465391.0,Female,Yes,72.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
467526.0,Male,No,21.0,No,Engineer,1.0,Low,3.0,Cat_6,D
462049.0,Male,Yes,39.0,Yes,Engineer,14.0,Average,2.0,Cat_6,C
459872.0,Male,Yes,68.0,No,Executive,4.0,High,2.0,Cat_6,B
462133.0,Female,Yes,46.0,Yes,Artist,9.0,High,3.0,Cat_2,B
460783.0,Male,Yes,82.0,Yes,Engineer,0.0,Low,1.0,Cat_6,C
463633.0,Male,Yes,33.0,Yes,Artist,0.0,Average,2.0,Cat_6,D
463089.0,Male,Yes,51.0,Yes,Doctor,7.0,High,4.0,Cat_6,A
461078.0,Female,No,26.0,No,Doctor,0.0,Low,6.0,Cat_3,C
461089.0,Male,No,20.0,No,Homemaker,0.0,Low,3.0,Cat_3,C
462105.0,Male,Yes,47.0,No,Executive,1.0,High,,Cat_4,B
467836.0,Male,Yes,63.0,No,Engineer,1.0,High,3.0,Cat_6,B
467809.0,Male,Yes,46.0,Yes,Engineer,1.0,High,2.0,Cat_6,B
467441.0,Male,No,42.0,Yes,Engineer,1.0,Low,1.0,Cat_6,C
459525.0,Female,Yes,62.0,Yes,Executive,1.0,High,3.0,Cat_6,B
464796.0,Male,Yes,43.0,No,Lawyer,3.0,High,4.0,Cat_4,B
463109.0,Male,Yes,61.0,Yes,Athlete,9.0,High,2.0,Cat_6,A
461904.0,Female,Yes,50.0,Yes,Doctor,4.0,Average,2.0,,C
461405.0,Male,No,39.0,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
462009.0,Female,Yes,32.0,Yes,Doctor,8.0,High,2.0,Cat_2,A
465754.0,Female,Yes,57.0,Yes,Executive,0.0,Average,4.0,Cat_6,B
462780.0,Male,Yes,21.0,No,Engineer,1.0,High,8.0,Cat_4,B
463045.0,Female,Yes,35.0,Yes,Engineer,13.0,High,7.0,Cat_6,A
464545.0,Male,No,43.0,Yes,Entertainment,7.0,Low,3.0,Cat_6,C
461465.0,Male,Yes,28.0,Yes,Executive,9.0,Average,2.0,Cat_6,B
459450.0,Male,Yes,55.0,Yes,Engineer,4.0,Average,4.0,Cat_6,B
467753.0,Female,Yes,69.0,No,Engineer,0.0,High,2.0,Cat_6,B
461799.0,Male,Yes,43.0,Yes,Executive,13.0,High,2.0,Cat_6,A
462379.0,Female,Yes,60.0,Yes,Executive,1.0,Average,3.0,Cat_6,B
464141.0,Male,Yes,32.0,Yes,Lawyer,9.0,High,2.0,Cat_4,A
460475.0,Male,Yes,32.0,Yes,Doctor,0.0,Average,2.0,Cat_3,C
465501.0,Male,Yes,40.0,Yes,Executive,13.0,High,1.0,Cat_4,A
460312.0,Female,,36.0,Yes,Teacher,7.0,Low,5.0,Cat_6,B
464393.0,Female,Yes,82.0,Yes,Engineer,1.0,High,2.0,Cat_6,B
466232.0,Male,Yes,59.0,No,Teacher,0.0,High,3.0,Cat_6,B
466898.0,Male,Yes,45.0,Yes,Entertainment,0.0,High,4.0,Cat_6,C
465081.0,Male,Yes,57.0,Yes,Artist,7.0,High,2.0,Cat_6,B
465668.0,Male,No,23.0,No,Artist,0.0,High,5.0,Cat_4,C
465801.0,Male,Yes,37.0,Yes,Engineer,8.0,Low,6.0,Cat_6,B
464796.0,Male,Yes,43.0,No,Lawyer,3.0,High,4.0,Cat_4,B
460713.0,Male,Yes,50.0,Yes,Engineer,0.0,Average,3.0,Cat_6,C
464239.0,Female,Yes,42.0,No,Lawyer,0.0,Average,3.0,Cat_6,D
465260.0,Female,No,22.0,No,Teacher,8.0,High,6.0,Cat_6,A
465832.0,Male,Yes,53.0,Yes,Engineer,9.0,High,5.0,Cat_4,A
466485.0,Male,Yes,37.0,Yes,Teacher,9.0,High,2.0,Cat_3,C
462195.0,Female,No,21.0,No,Artist,0.0,High,4.0,Cat_4,C
465047.0,Male,Yes,55.0,Yes,Doctor,8.0,High,2.0,Cat_6,A
463441.0,Male,Yes,42.0,Yes,Teacher,8.0,High,4.0,Cat_6,B
467321.0,Female,Yes,63.0,Yes,Athlete,9.0,Low,2.0,Cat_6,B
464645.0,Male,Yes,52.0,Yes,Teacher,1.0,Average,5.0,Cat_4,C
466557.0,Female,No,21.0,No,Doctor,7.0,Low,3.0,Cat_6,B
460570.0,Male,No,25.0,Yes,Teacher,1.0,Low,5.0,Cat_3,D
464994.0,Male,Yes,56.0,Yes,Lawyer,8.0,High,5.0,Cat_6,A
463857.0,Male,Yes,56.0,No,Homemaker,0.0,High,4.0,Cat_7,C
461551.0,Male,Yes,61.0,No,Teacher,1.0,Low,2.0,Cat_6,C
466038.0,Female,No,27.0,No,Doctor,9.0,Low,1.0,Cat_4,B
461108.0,Male,No,21.0,No,Entertainment,1.0,Low,4.0,Cat_3,D
459255.0,Female,No,33.0,Yes,Engineer,0.0,Low,3.0,Cat_6,C
467156.0,Male,Yes,37.0,Yes,Teacher,6.0,Low,1.0,Cat_6,C
460310.0,Male,No,32.0,No,Artist,12.0,Low,4.0,Cat_6,C
459053.0,Male,Yes,46.0,Yes,Engineer,0.0,High,4.0,Cat_6,B
460873.0,Male,Yes,46.0,Yes,Doctor,0.0,Average,3.0,Cat_4,C
459030.0,Male,Yes,46.0,No,Engineer,6.0,High,6.0,Cat_6,B
460170.0,Male,Yes,68.0,No,Lawyer,0.0,Low,1.0,Cat_6,C
464964.0,Female,Yes,71.0,No,Athlete,1.0,High,2.0,Cat_4,B
466077.0,Male,Yes,35.0,Yes,Executive,9.0,High,3.0,Cat_6,A
467333.0,Female,Yes,58.0,Yes,Lawyer,1.0,Average,6.0,Cat_2,B
459021.0,Male,Yes,45.0,Yes,Doctor,7.0,Low,2.0,Cat_2,B
464380.0,Male,Yes,49.0,Yes,Artist,6.0,Average,6.0,Cat_6,C
465639.0,Male,Yes,36.0,Yes,Engineer,8.0,High,2.0,Cat_6,B
462766.0,Female,No,32.0,No,Engineer,8.0,Low,1.0,Cat_6,B
460168.0,Male,Yes,86.0,Yes,Lawyer,0.0,High,2.0,Cat_2,B
459977.0,Female,No,41.0,Yes,Engineer,4.0,Low,1.0,Cat_6,C
462988.0,Female,Yes,27.0,Yes,Doctor,9.0,High,2.0,Cat_6,A
463322.0,Male,Yes,72.0,Yes,Engineer,1.0,High,4.0,Cat_2,B
462524.0,Male,Yes,40.0,Yes,Teacher,1.0,Low,2.0,Cat_6,D
465929.0,Male,No,26.0,Yes,Artist,8.0,Low,5.0,Cat_6,C
467469.0,Male,Yes,43.0,No,Lawyer,1.0,Average,3.0,Cat_4,C
466403.0,Female,Yes,49.0,No,Lawyer,1.0,Average,4.0,Cat_6,C
460371.0,Female,No,28.0,Yes,Teacher,1.0,Low,2.0,Cat_6,C
459674.0,Female,No,32.0,Yes,Homemaker,0.0,Low,5.0,Cat_6,D
465233.0,Male,Yes,57.0,Yes,Teacher,0.0,Average,4.0,Cat_6,D
465354.0,Male,No,18.0,No,Engineer,0.0,Low,5.0,Cat_2,C
459339.0,Male,Yes,28.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
464258.0,Female,Yes,88.0,No,Homemaker,0.0,High,2.0,Cat_6,C
464545.0,Male,No,43.0,Yes,Entertainment,7.0,Low,3.0,Cat_6,C
459962.0,Male,Yes,59.0,Yes,Doctor,8.0,Low,1.0,Cat_6,B
463014.0,Male,Yes,53.0,Yes,Doctor,0.0,High,,Cat_6,C
466451.0,Male,Yes,41.0,Yes,Homemaker,0.0,Low,1.0,Cat_6,D
460348.0,Female,No,37.0,Yes,Teacher,1.0,Low,2.0,Cat_6,C
461969.0,Female,Yes,46.0,No,Teacher,9.0,Average,1.0,Cat_4,B
467779.0,Male,Yes,53.0,Yes,Executive,2.0,Average,3.0,Cat_6,B
467693.0,Male,Yes,61.0,Yes,Engineer,7.0,High,5.0,Cat_6,B
,Male,No,32.0,No,Engineer,0.0,High,,Cat_4,B
467866.0,Male,Yes,50.0,Yes,Engineer,1.0,High,3.0,Cat_6,C
460903.0,Male,No,30.0,No,Homemaker,7.0,Low,3.0,Cat_6,C
463060.0,Female,Yes,32.0,Yes,Doctor,12.0,High,2.0,Cat_6,A
467489.0,Male,No,30.0,Yes,Homemaker,0.0,Low,1.0,Cat_6,D
463289.0,Male,Yes,39.0,Yes,Artist,0.0,Average,3.0,Cat_3,D
459443.0,Female,Yes,50.0,Yes,Executive,8.0,Average,2.0,Cat_6,B
460565.0,Female,Yes,42.0,No,Teacher,8.0,Average,4.0,Cat_3,B
465913.0,Female,Yes,29.0,Yes,Executive,10.0,High,2.0,Cat_6,A
464141.0,Male,Yes,32.0,Yes,Teacher,9.0,High,2.0,Cat_4,B
461460.0,Male,,43.0,Yes,Doctor,7.0,High,3.0,Cat_6,A
462984.0,Female,Yes,69.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
467472.0,Male,Yes,59.0,Yes,Entertainment,3.0,High,4.0,Cat_6,B
460807.0,Male,No,29.0,No,Homemaker,1.0,Low,6.0,Cat_6,D
464342.0,Female,Yes,46.0,Yes,Engineer,1.0,Average,2.0,Cat_6,D
462667.0,Female,Yes,40.0,No,Executive,2.0,Average,2.0,Cat_6,D
461147.0,Male,Yes,33.0,Yes,Engineer,2.0,Low,3.0,Cat_3,C
466508.0,Female,Yes,40.0,Yes,Artist,9.0,Average,5.0,Cat_6,B
462247.0,Female,Yes,42.0,No,Engineer,1.0,High,4.0,Cat_6,B
465620.0,Male,No,37.0,Yes,Engineer,8.0,Low,3.0,Cat_6,B
459018.0,Male,Yes,85.0,No,Engineer,1.0,High,2.0,Cat_6,B
465067.0,Male,Yes,62.0,Yes,Lawyer,8.0,High,2.0,Cat_6,B
,Male,No,28.0,Yes,Executive,0.0,Low,4.0,Cat_6,C
467552.0,Male,Yes,53.0,No,Artist,0.0,Average,4.0,Cat_6,D
465043.0,Male,Yes,48.0,Yes,Lawyer,9.0,Average,5.0,Cat_6,A
464482.0,Male,Yes,58.0,Yes,Engineer,0.0,Low,1.0,Cat_6,C
465904.0,Male,No,37.0,Yes,Doctor,9.0,High,1.0,Cat_6,A
465043.0,Male,Yes,48.0,Yes,Teacher,9.0,Average,5.0,Cat_6,B
462506.0,Male,No,31.0,No,Lawyer,1.0,Low,4.0,Cat_6,C
466504.0,Male,Yes,38.0,No,Doctor,9.0,High,5.0,Cat_6,B
463014.0,Male,Yes,53.0,Yes,Doctor,0.0,High,,Cat_6,B
463314.0,Female,No,27.0,No,Athlete,0.0,High,4.0,Cat_3,C
461504.0,Male,Yes,49.0,Yes,Doctor,9.0,High,2.0,Cat_6,B
459504.0,Male,Yes,77.0,Yes,Teacher,1.0,High,2.0,Cat_6,B
462860.0,Male,No,30.0,Yes,Engineer,8.0,Low,5.0,Cat_6,B
460743.0,Male,Yes,55.0,Yes,Lawyer,0.0,Average,3.0,Cat_6,B
466164.0,Female,No,43.0,Yes,Engineer,9.0,Low,1.0,Cat_6,B
466485.0,Male,Yes,37.0,Yes,Engineer,9.0,High,2.0,Cat_3,A
465873.0,Male,No,35.0,Yes,Teacher,13.0,Low,1.0,Cat_6,C
465582.0,Male,Yes,40.0,Yes,Engineer,1.0,High,1.0,Cat_7,B
465060.0,Female,Yes,79.0,Yes,Artist,14.0,High,3.0,Cat_6,B
461752.0,Male,Yes,67.0,Yes,Engineer,1.0,Average,3.0,Cat_6,B
459140.0,Female,No,18.0,No,Engineer,7.0,High,6.0,Cat_6,B
460499.0,Female,Yes,58.0,No,Entertainment,14.0,High,6.0,Cat_3,A
464344.0,Female,Yes,58.0,Yes,Homemaker,1.0,Low,1.0,Cat_6,C
459503.0,Male,Yes,35.0,Yes,Doctor,5.0,High,4.0,Cat_6,B
463707.0,Female,No,36.0,No,Doctor,0.0,Low,1.0,Cat_5,C
462723.0,Female,Yes,46.0,No,Doctor,8.0,Average,2.0,Cat_6,B
466016.0,Female,No,48.0,Yes,Engineer,1.0,Low,1.0,Cat_3,D
461688.0,Male,Yes,41.0,Yes,Homemaker,7.0,High,2.0,Cat_6,B
463042.0,Male,Yes,51.0,No,Doctor,1.0,High,4.0,Cat_6,B
460267.0,Female,No,27.0,Yes,Teacher,1.0,Low,9.0,Cat_6,C
466939.0,Male,Yes,66.0,No,Doctor,0.0,High,2.0,Cat_6,B
463773.0,Male,Yes,36.0,Yes,Athlete,9.0,Average,2.0,Cat_6,B
463060.0,Female,Yes,32.0,Yes,Engineer,12.0,High,2.0,Cat_6,B
464532.0,Female,Yes,68.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
467545.0,Male,Yes,,Yes,Engineer,9.0,Average,2.0,Cat_6,C
462908.0,Male,Yes,27.0,No,Engineer,10.0,High,3.0,Cat_6,B
463683.0,Female,Yes,39.0,Yes,Engineer,14.0,Average,2.0,Cat_6,B
467445.0,Male,Yes,31.0,No,Engineer,8.0,Low,2.0,Cat_2,B
459046.0,Male,Yes,57.0,Yes,Executive,1.0,Low,4.0,Cat_2,D
467275.0,Male,No,32.0,Yes,Homemaker,1.0,Low,3.0,Cat_6,D
461439.0,Male,Yes,37.0,Yes,Athlete,1.0,Average,2.0,Cat_6,D
463908.0,Female,Yes,37.0,Yes,Engineer,9.0,Low,2.0,Cat_6,B
467283.0,Male,Yes,48.0,Yes,Engineer,1.0,High,3.0,Cat_2,B
467159.0,Male,Yes,39.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
462332.0,Female,Yes,37.0,Yes,Entertainment,1.0,High,2.0,Cat_7,C
464822.0,Male,Yes,37.0,No,Homemaker,1.0,Average,3.0,Cat_4,D
460175.0,Male,No,28.0,No,Artist,0.0,High,5.0,Cat_2,C
463542.0,Female,Yes,27.0,No,Executive,6.0,High,5.0,Cat_2,A
462783.0,Female,No,33.0,No,Homemaker,0.0,Low,4.0,Cat_3,D
459875.0,Male,Yes,71.0,No,Homemaker,0.0,High,3.0,Cat_6,C
463101.0,Female,No,27.0,No,Doctor,8.0,Low,1.0,Cat_6,B
461794.0,Female,No,19.0,No,Engineer,5.0,Low,5.0,Cat_2,C
459218.0,Male,Yes,88.0,Yes,Teacher,0.0,High,3.0,Cat_6,B
460325.0,Female,No,63.0,Yes,Executive,3.0,Low,1.0,Cat_6,C
461296.0,Female,Yes,83.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466341.0,Male,Yes,48.0,Yes,Lawyer,0.0,Average,2.0,Cat_5,C
463493.0,Male,Yes,42.0,Yes,Doctor,1.0,High,4.0,Cat_6,B
462030.0,Male,No,36.0,Yes,Homemaker,11.0,Low,2.0,Cat_6,C
465035.0,Female,Yes,74.0,Yes,Doctor,12.0,High,2.0,Cat_6,B
461167.0,Male,Yes,29.0,Yes,Doctor,1.0,High,2.0,Cat_3,B
467711.0,Male,No,31.0,Yes,Engineer,1.0,Low,1.0,Cat_6,C
461999.0,Male,No,27.0,Yes,Teacher,0.0,Low,5.0,Cat_6,C
466682.0,Male,Yes,62.0,Yes,Artist,2.0,Average,4.0,Cat_3,C
463928.0,Male,Yes,55.0,Yes,Teacher,1.0,Low,2.0,Cat_6,D
466873.0,Male,Yes,39.0,Yes,Engineer,7.0,Average,5.0,Cat_3,A
459412.0,Male,Yes,62.0,Yes,Homemaker,0.0,Average,3.0,Cat_6,C
467409.0,Male,No,35.0,Yes,Engineer,8.0,Low,1.0,Cat_6,B
464836.0,Female,Yes,33.0,No,Athlete,7.0,High,5.0,Cat_4,A
466226.0,Female,Yes,45.0,Yes,Doctor,0.0,Average,5.0,Cat_6,B
459197.0,Female,Yes,39.0,Yes,Engineer,0.0,Average,2.0,Cat_6,C
460768.0,Female,No,32.0,No,Artist,9.0,Low,,Cat_5,C
464746.0,Male,Yes,32.0,No,Engineer,4.0,Average,5.0,Cat_4,B
466834.0,Male,Yes,60.0,Yes,Entertainment,,Low,3.0,Cat_6,C
462984.0,Female,Yes,69.0,Yes,Lawyer,1.0,High,2.0,Cat_6,C
462771.0,Female,Yes,46.0,Yes,Artist,1.0,High,3.0,Cat_6,C
460721.0,Male,No,21.0,No,Doctor,1.0,Low,4.0,Cat_6,D
459279.0,Female,No,38.0,Yes,Homemaker,7.0,Low,1.0,Cat_6,C
463248.0,Female,Yes,26.0,No,Artist,8.0,Average,4.0,Cat_2,C
,Male,Yes,69.0,Yes,Doctor,1.0,Low,1.0,Cat_6,C
462777.0,Male,Yes,58.0,No,Teacher,1.0,High,3.0,Cat_6,C
465815.0,Male,Yes,41.0,No,Engineer,0.0,High,2.0,Cat_4,B
464239.0,Female,Yes,42.0,No,Lawyer,0.0,Average,3.0,Cat_6,C
463488.0,Female,No,29.0,No,Engineer,9.0,Low,4.0,Cat_4,B
467626.0,Male,Yes,,Yes,Artist,8.0,Average,2.0,Cat_6,D
465051.0,Male,Yes,63.0,Yes,Teacher,1.0,High,3.0,Cat_6,B
460058.0,Male,Yes,46.0,Yes,Engineer,0.0,Low,1.0,Cat_4,C
463974.0,Female,,33.0,Yes,Engineer,7.0,Low,3.0,Cat_2,B
459654.0,Male,Yes,51.0,Yes,Teacher,5.0,Average,3.0,Cat_6,C
462383.0,Female,No,46.0,,Homemaker,1.0,Low,,Cat_3,C
463624.0,Male,Yes,62.0,Yes,Homemaker,0.0,High,4.0,Cat_6,C
464836.0,Female,Yes,33.0,No,Executive,7.0,High,5.0,Cat_4,B
464786.0,Male,No,33.0,No,Engineer,1.0,Low,3.0,Cat_4,C
466872.0,Male,Yes,43.0,Yes,Engineer,1.0,Low,2.0,Cat_3,D
463960.0,Male,Yes,26.0,Yes,Athlete,1.0,Average,2.0,Cat_7,C
461639.0,Male,Yes,60.0,Yes,Teacher,0.0,Average,2.0,Cat_6,C
463100.0,Male,No,37.0,No,Teacher,8.0,Low,1.0,Cat_6,D
463023.0,Female,Yes,40.0,No,Doctor,6.0,Low,1.0,Cat_6,B
467847.0,Male,Yes,41.0,Yes,Engineer,8.0,High,2.0,Cat_2,B
465118.0,Female,Yes,51.0,Yes,Engineer,1.0,Average,6.0,Cat_6,B
463344.0,Male,Yes,59.0,Yes,Engineer,3.0,Average,2.0,Cat_6,B
460111.0,Male,Yes,72.0,Yes,Teacher,8.0,High,2.0,Cat_6,A
461538.0,Female,No,38.0,Yes,Doctor,8.0,Low,8.0,Cat_2,C
464709.0,Male,Yes,40.0,No,Engineer,8.0,High,5.0,Cat_4,A
461812.0,Male,Yes,30.0,No,Homemaker,9.0,High,6.0,Cat_2,B
466101.0,Female,No,22.0,No,Artist,0.0,Low,7.0,Cat_6,D
462726.0,Female,Yes,75.0,Yes,Homemaker,1.0,High,3.0,Cat_6,C
460081.0,Male,Yes,35.0,Yes,Homemaker,10.0,High,2.0,Cat_6,B
464420.0,Female,Yes,60.0,Yes,Executive,8.0,High,2.0,Cat_6,B
463851.0,Female,Yes,45.0,Yes,Homemaker,4.0,Average,4.0,Cat_2,D
462340.0,Male,Yes,62.0,No,Doctor,1.0,Average,6.0,Cat_6,B
461688.0,Male,Yes,41.0,Yes,Lawyer,7.0,High,2.0,Cat_6,A
464836.0,Female,Yes,33.0,No,Engineer,7.0,High,5.0,Cat_4,B
467503.0,Female,,26.0,Yes,Executive,1.0,Low,4.0,Cat_6,C
467577.0,Male,Yes,48.0,Yes,Engineer,1.0,Average,7.0,Cat_6,B
464097.0,Male,Yes,35.0,Yes,Artist,5.0,High,2.0,Cat_6,C
463692.0,Female,Yes,26.0,Yes,Engineer,6.0,High,7.0,Cat_2,A
461898.0,Male,Yes,60.0,Yes,Engineer,5.0,High,3.0,Cat_6,B
467003.0,Female,Yes,61.0,Yes,Engineer,1.0,Low,2.0,Cat_6,C
,Female,No,39.0,No,Homemaker,0.0,Low,3.0,Cat_4,D
463542.0,Female,Yes,27.0,No,Entertainment,6.0,High,5.0,Cat_2,A
459924.0,Female,Yes,65.0,Yes,Artist,0.0,Average,2.0,,C
465923.0,Female,No,30.0,Yes,Executive,9.0,Low,5.0,Cat_6,B
464725.0,Male,Yes,45.0,No,Lawyer,11.0,High,9.0,Cat_4,A
459801.0,Female,No,27.0,Yes,Engineer,4.0,Low,2.0,Cat_6,D
459119.0,Male,Yes,61.0,Yes,Doctor,9.0,High,3.0,Cat_6,A
462782.0,Male,Yes,57.0,Yes,Athlete,7.0,High,2.0,Cat_4,A
466551.0,Male,Yes,36.0,Yes,Teacher,9.0,Average,2.0,Cat_6,C
462336.0,Male,Yes,46.0,No,Doctor,1.0,High,4.0,Cat_6,B
460931.0,Male,Yes,40.0,Yes,Lawyer,2.0,Average,5.0,Cat_6,B
459670.0,Female,Yes,39.0,Yes,Teacher,7.0,Average,2.0,Cat_6,B
465673.0,Female,No,27.0,Yes,Engineer,8.0,High,4.0,Cat_4,A
460419.0,Female,Yes,41.0,No,Engineer,1.0,Low,1.0,Cat_7,C
461744.0,Male,Yes,47.0,Yes,Homemaker,0.0,Average,4.0,Cat_6,D
459028.0,Male,Yes,57.0,Yes,Lawyer,1.0,High,3.0,Cat_6,C
462247.0,Female,Yes,42.0,No,Engineer,1.0,High,4.0,Cat_6,C
460107.0,Male,Yes,51.0,Yes,Artist,1.0,Average,5.0,Cat_6,C
460604.0,Female,Yes,41.0,No,Entertainment,9.0,High,2.0,Cat_4,B
459570.0,Male,No,27.0,Yes,Engineer,,Low,3.0,Cat_6,C
,Female,Yes,89.0,Yes,Executive,1.0,High,2.0,Cat_2,C
463999.0,Female,No,33.0,No,Executive,1.0,Low,3.0,Cat_6,D
465060.0,Female,Yes,79.0,Yes,Artist,14.0,High,3.0,Cat_6,B
461299.0,Female,Yes,76.0,Yes,Athlete,1.0,High,2.0,Cat_6,B
466236.0,Female,Yes,69.0,Yes,Homemaker,0.0,High,2.0,Cat_4,D
466038.0,Female,No,27.0,No,Doctor,9.0,Low,1.0,Cat_4,B
465043.0,Male,Yes,48.0,Yes,Homemaker,9.0,Average,5.0,Cat_6,B
461688.0,Male,Yes,41.0,Yes,Artist,7.0,High,2.0,Cat_6,B
464958.0,Female,Yes,42.0,No,Homemaker,1.0,Average,6.0,Cat_4,C
464169.0,Male,Yes,89.0,No,Homemaker,1.0,High,2.0,Cat_6,C
462513.0,Male,No,26.0,Yes,Engineer,1.0,Low,4.0,Cat_4,D
465856.0,Male,Yes,41.0,Yes,Artist,11.0,High,2.0,Cat_6,C
465893.0,Female,Yes,43.0,Yes,Executive,0.0,High,2.0,Cat_6,C
465501.0,Male,Yes,40.0,Yes,Teacher,13.0,High,1.0,Cat_4,B
461277.0,Male,Yes,82.0,Yes,Engineer,7.0,Low,1.0,Cat_6,C
464627.0,Male,Yes,37.0,Yes,Engineer,0.0,Low,4.0,Cat_3,C
463669.0,Female,Yes,31.0,Yes,Doctor,7.0,High,4.0,Cat_2,A
466274.0,Male,Yes,69.0,Yes,Teacher,0.0,Low,3.0,Cat_6,C
