abdt,tg,inuidur1,inuidur2,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,recall,agelt35,agegt54,durable,nondurable,lusd,husd,muld
10593,3,6.0,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10621,4,1.2100000000000002,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10754,6,4.0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
10712,6,15.0,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10810,2,27.0,27,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10516,2,3.0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
10621,0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10607,0,28.0,23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10845,5,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10670,2,5.0,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10628,2,27.0,27,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10789,5,3.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10782,2,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10698,4,9.0,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10530,2,4.0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
10705,6,28.0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10551,5,24.0,24,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1
10775,1,2.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10621,3,8.0,8,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10593,0,23.0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10481,2,2.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
10873,0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10523,0,6.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10663,3,2.0,2,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0
10768,2,16.0,16,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10866,2,28.0,25,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
10768,5,11.0,11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
10817,3,7.0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10600,3,11.0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
10796,5,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10796,1,28.0,11,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10712,2,22.0,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10866,2,27.0,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10579,4,4.392300000000001,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
10859,3,27.0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
10733,4,12.100000000000001,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
10663,6,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10593,6,7.0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10733,0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10803,0,19.0,19,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10845,0,1.0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10698,5,18.0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10656,0,27.0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10831,0,1.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10621,5,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
10677,6,18.0,18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10600,4,6.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10698,1,30.0,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10768,5,27.0,27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10544,6,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10551,0,18.0,18,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10593,3,5.0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
10684,3,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10418,3,27.0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10677,0,16.0,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10663,2,14.0,14,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10747,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10789,4,16.105100000000004,11,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10607,2,27.0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
10866,5,23.0,23,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10572,3,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10481,2,2.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10565,6,21.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10712,2,13.0,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10523,0,6.0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10558,2,27.0,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10768,2,15.0,15,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10579,1,15.0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10579,2,24.0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10712,6,12.0,12,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10691,3,13.0,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10866,1,27.0,27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10796,0,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10775,1,2.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10523,2,2.0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10551,5,26.0,26,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10873,1,5.0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10761,0,2.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10663,5,22.0,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10698,2,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10593,0,5.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10859,0,10.0,10,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10537,0,26.0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10642,5,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10866,4,28.0,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10544,4,26.620000000000005,22,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10698,4,27.0,27,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10747,5,5.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10544,5,11.0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10789,3,29.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10845,3,24.0,24,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10831,0,8.0,8,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10880,1,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10775,3,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
10880,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
10838,0,19.0,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
10775,3,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10488,6,4.0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
10530,3,18.0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10537,5,22.0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
10649,0,3.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10761,0,6.0,6,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10817,5,20.0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10691,0,9.0,9,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10544,3,10.0,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10810,2,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10817,4,32.67000000000001,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10810,4,32.67000000000001,27,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10628,3,20.0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10866,1,28.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10831,5,27.0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10691,1,9.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10873,5,7.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
10866,5,27.0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10859,0,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10565,3,12.0,12,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10796,3,28.0,28,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10768,0,5.0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
10649,0,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10866,5,31.0,22,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10719,0,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10551,5,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10782,0,4.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
10775,4,9.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10684,0,23.0,23,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10866,5,2.0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10852,2,2.0,2,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10726,5,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10649,2,23.0,23,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10740,6,14.0,14,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10838,4,15.730000000000002,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10537,4,16.940000000000005,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10572,6,4.0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10852,1,1.0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10873,2,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
10880,1,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
10628,4,21.0,21,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0
10544,6,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
10817,0,27.0,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10831,4,1.2100000000000002,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10698,0,27.0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
10614,5,15.0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10740,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10684,0,10.0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10565,3,27.0,27,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10698,5,27.0,27,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10726,0,17.0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
10516,0,18.0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10691,2,27.0,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10656,5,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10831,0,27.0,27,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10635,6,27.0,27,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10726,0,8.0,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10579,6,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10572,2,7.0,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10810,2,13.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10733,3,26.0,26,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10600,0,5.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10642,0,27.0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10530,6,27.0,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10733,1,22.0,22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10656,0,4.0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10698,6,3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10824,4,27.0,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10754,2,10.0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10852,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10593,0,27.0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10670,0,2.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10684,4,2.4200000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10614,4,32.67000000000001,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10649,6,27.0,27,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10817,1,30.0,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10831,0,6.0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0
10768,2,27.0,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10544,5,2.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10530,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10565,2,20.0,20,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10530,5,16.0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
10530,1,27.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10516,0,27.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10572,5,10.0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10593,0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10810,1,7.0,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10663,4,19.360000000000003,16,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10775,3,27.0,27,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
10558,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10880,1,23.0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
10705,5,13.0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10530,6,3.0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
10481,4,32.67000000000001,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10607,1,17.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10635,4,8.470000000000002,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10628,3,6.0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10691,5,1.0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10747,5,12.0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10838,1,1.0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10733,6,7.0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
10684,6,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10537,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
10782,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
10852,3,14.0,14,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10852,4,2.4200000000000004,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10880,5,5.0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10579,0,20.0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10852,5,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10712,6,2.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10544,0,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
10768,0,1.0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10523,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10530,5,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10670,2,1.0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0
10628,6,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10866,5,15.0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10523,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10747,4,12.0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10691,3,6.0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10803,0,4.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10523,1,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10663,6,25.0,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
10803,0,15.0,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10705,2,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10635,0,28.0,28,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10656,0,6.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10698,2,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10670,5,9.0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10530,5,13.0,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10691,5,2.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10845,0,44.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10607,0,8.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10775,1,26.0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10796,0,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
10866,1,8.0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10656,3,8.0,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10880,0,7.0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10579,1,8.0,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
10593,0,1.0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10565,0,27.0,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10803,0,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10789,3,8.0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10656,0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10817,0,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10607,3,27.0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10796,0,25.0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10761,0,12.0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10803,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
10572,2,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10663,6,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10537,2,23.0,23,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
10551,4,15.730000000000002,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10733,2,10.0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10579,0,1.0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10796,0,1.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10831,2,12.0,12,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10649,5,24.0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10551,0,27.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10719,3,12.0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10796,0,1.0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0
10880,5,5.0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
10733,1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10579,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
10558,3,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10719,4,16.105100000000004,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
10754,4,14.520000000000003,12,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
10726,3,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10593,1,18.0,18,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10635,0,8.0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10838,0,7.0,7,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10775,4,12.0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10558,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10579,2,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
10719,6,14.0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10642,1,26.0,26,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10747,3,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10761,2,10.0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10593,5,25.0,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10670,2,28.0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10677,4,32.67000000000001,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10866,0,27.0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10789,0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10866,5,27.0,27,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10831,1,8.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10740,0,27.0,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
